"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Ahexapterus_9_18um_Al1_Vert4-1","vtkMRMLScalarVolumeNode1",18.038358499688,17.3310872053532,57.8395645528976,TRUE,FALSE,TRUE,"defined",4
"2","Ahexapterus_9_18um_Al1_Vert4-2","vtkMRMLScalarVolumeNode1",17.2318766394854,17.4700165103527,56.3845869787935,TRUE,FALSE,TRUE,"defined",4
"3","Ahexapterus_9_18um_Al1_Vert4-3","vtkMRMLScalarVolumeNode1",17.4032115569444,17.7963687340842,56.3424234686595,TRUE,FALSE,TRUE,"defined",4
"4","Ahexapterus_9_18um_Al1_Vert4-4","vtkMRMLScalarVolumeNode1",17.0687005276196,17.7963687340842,56.4495118152246,TRUE,FALSE,TRUE,"defined",4
"5","Ahexapterus_9_18um_Al1_Vert4-5","vtkMRMLScalarVolumeNode1",16.5057429416826,18.1798325969688,56.3299952238047,TRUE,FALSE,TRUE,"defined",4
"6","Ahexapterus_9_18um_Al1_Vert4-6","vtkMRMLScalarVolumeNode1",16.4975841360893,17.7147806781513,56.3894401949003,TRUE,FALSE,TRUE,"defined",4
"7","Ahexapterus_9_18um_Al1_Vert4-7","vtkMRMLScalarVolumeNode1",16.9876170280598,18.2128369248501,56.3675756813088,TRUE,FALSE,TRUE,"defined",4
"8","Ahexapterus_9_18um_Al1_Vert4-8","vtkMRMLScalarVolumeNode1",16.99527127728,17.8779567900171,57.2753573705245,TRUE,FALSE,TRUE,"defined",4
"9","Ahexapterus_9_18um_Al1_Vert4-9","vtkMRMLScalarVolumeNode1",16.4078372745632,18.2206266249352,57.1697689628932,TRUE,FALSE,TRUE,"defined",4
"10","Ahexapterus_9_18um_Al1_Vert4-10","vtkMRMLScalarVolumeNode1",16.7341894982947,17.9840212627299,56.828628234326,TRUE,FALSE,TRUE,"defined",4
"12","Ahexapterus_9_18um_Al1_Vert4-12","vtkMRMLScalarVolumeNode1",15.3066008039054,18.8278845023994,57.1346523307115,TRUE,FALSE,TRUE,"defined",4
"12","Ahexapterus_9_18um_Al1_Vert4-12","vtkMRMLScalarVolumeNode1",15.3066008039054,18.8278845023994,57.1346523307115,TRUE,FALSE,TRUE,"defined",4
