"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_15_35um_NF_Circle_Vert3-1","vtkMRMLScalarVolumeNode1",22.0902117403721,17.3415348795756,62.0742852544772,TRUE,FALSE,TRUE,"defined",3
"2","Apersonatus_15_35um_NF_Circle_Vert3-2","vtkMRMLScalarVolumeNode1",22.7701683124604,19.3392889411316,64.4364353009692,TRUE,FALSE,TRUE,"defined",3
"3","Apersonatus_15_35um_NF_Circle_Vert3-3","vtkMRMLScalarVolumeNode1",22.3736160821581,19.3687543402696,64.4336361087553,TRUE,FALSE,TRUE,"defined",3
"4","Apersonatus_15_35um_NF_Circle_Vert3-4","vtkMRMLScalarVolumeNode1",22.6269056204952,19.7326576643363,64.3046856598568,TRUE,FALSE,TRUE,"defined",3
"5","Apersonatus_15_35um_NF_Circle_Vert3-5","vtkMRMLScalarVolumeNode1",22.7647720780712,20.53045081859,64.3219491709455,TRUE,FALSE,TRUE,"defined",3
"6","Apersonatus_15_35um_NF_Circle_Vert3-6","vtkMRMLScalarVolumeNode1",23.088227868374,20.0532773331176,64.2825038601721,TRUE,FALSE,TRUE,"defined",3
"7","Apersonatus_15_35um_NF_Circle_Vert3-7","vtkMRMLScalarVolumeNode1",22.2907530214583,20.1719066105666,64.3508588470506,TRUE,FALSE,TRUE,"defined",3
"8","Apersonatus_15_35um_NF_Circle_Vert3-8","vtkMRMLScalarVolumeNode1",22.527513523173,19.7104340418792,63.2904543833988,TRUE,FALSE,TRUE,"defined",3
"9","Apersonatus_15_35um_NF_Circle_Vert3-9","vtkMRMLScalarVolumeNode1",22.665379980749,20.5088714297292,63.2731908723101,TRUE,FALSE,TRUE,"defined",3
"10","Apersonatus_15_35um_NF_Circle_Vert3-10","vtkMRMLScalarVolumeNode1",22.6269056204952,20.1013423136632,63.8169914716025,TRUE,FALSE,TRUE,"defined",3
"11","Apersonatus_15_35um_NF_Circle_Vert3-11","vtkMRMLScalarVolumeNode1",23.2264644011162,20.6766683182791,64.2314512895037,TRUE,FALSE,TRUE,"defined",3
"12","Apersonatus_15_35um_NF_Circle_Vert3-12","vtkMRMLScalarVolumeNode1",22.3135828131414,20.7888811403553,64.2832418227696,TRUE,FALSE,TRUE,"defined",3
