"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Ahexapterus_9_18um_Al1_Vert5-1","vtkMRMLScalarVolumeNode1",15.3324860836704,19.1599006193446,70.8126025117308,TRUE,FALSE,TRUE,"defined",5
"2","Ahexapterus_9_18um_Al1_Vert5-2","vtkMRMLScalarVolumeNode1",15.1273158130844,19.0872877731091,69.4482510217662,TRUE,FALSE,TRUE,"defined",5
"3","Ahexapterus_9_18um_Al1_Vert5-3","vtkMRMLScalarVolumeNode1",15.2207522133252,19.3154787913638,69.4400582475867,TRUE,FALSE,TRUE,"defined",5
"4","Ahexapterus_9_18um_Al1_Vert5-4","vtkMRMLScalarVolumeNode1",15.0714717328305,19.2717639125617,69.4671056266038,TRUE,FALSE,TRUE,"defined",5
"5","Ahexapterus_9_18um_Al1_Vert5-5","vtkMRMLScalarVolumeNode1",14.490847972799,19.5753928512938,69.3466218473459,TRUE,FALSE,TRUE,"defined",5
"6","Ahexapterus_9_18um_Al1_Vert5-6","vtkMRMLScalarVolumeNode1",14.58140397207,19.2184956776964,69.432681689673,TRUE,FALSE,TRUE,"defined",5
"7","Ahexapterus_9_18um_Al1_Vert5-7","vtkMRMLScalarVolumeNode1",14.9404430126029,19.6393147331321,69.4228462791213,TRUE,FALSE,TRUE,"defined",5
"8","Ahexapterus_9_18um_Al1_Vert5-8","vtkMRMLScalarVolumeNode1",15.0171762225275,19.2946949107448,70.0010830740302,TRUE,FALSE,TRUE,"defined",5
"9","Ahexapterus_9_18um_Al1_Vert5-9","vtkMRMLScalarVolumeNode1",14.4179426873386,19.6164508483585,69.9353771299232,TRUE,FALSE,TRUE,"defined",5
"10","Ahexapterus_9_18um_Al1_Vert5-10","vtkMRMLScalarVolumeNode1",14.7544580716319,19.4157223735169,69.6891817436162,TRUE,FALSE,TRUE,"defined",5
"11","Ahexapterus_9_18um_Al1_Vert5-11","vtkMRMLScalarVolumeNode1",13.9249771682424,19.9382067859722,70.4930636699075,TRUE,FALSE,TRUE,"defined",5
"12","Ahexapterus_9_18um_Al1_Vert5-12","vtkMRMLScalarVolumeNode1",13.9249771682424,19.9382067859722,70.4930636699075,TRUE,FALSE,TRUE,"defined",5
