"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_15_35um_NF_Circle_Vert5-1","vtkMRMLScalarVolumeNode1",21.1315452749562,18.3892299806687,30.9638115335192,TRUE,FALSE,TRUE,"defined",5
"2","Apersonatus_15_35um_NF_Circle_Vert5-2","vtkMRMLScalarVolumeNode1",21.2709771163724,18.8347003516415,32.89021685486,TRUE,FALSE,TRUE,"defined",5
"3","Apersonatus_15_35um_NF_Circle_Vert5-3","vtkMRMLScalarVolumeNode1",20.9425728266118,18.8347003516415,32.8660702628417,TRUE,FALSE,TRUE,"defined",5
"4","Apersonatus_15_35um_NF_Circle_Vert5-4","vtkMRMLScalarVolumeNode1",21.1116264404681,19.0278730877886,32.8392407161546,TRUE,FALSE,TRUE,"defined",5
"5","Apersonatus_15_35um_NF_Circle_Vert5-5","vtkMRMLScalarVolumeNode1",21.2012611956643,19.8139788057206,32.8768020815165,TRUE,FALSE,TRUE,"defined",5
"6","Apersonatus_15_35um_NF_Circle_Vert5-6","vtkMRMLScalarVolumeNode1",21.5430361300567,19.410622407338,32.8898220790172,TRUE,FALSE,TRUE,"defined",5
"7","Apersonatus_15_35um_NF_Circle_Vert5-7","vtkMRMLScalarVolumeNode1",20.7992687728312,19.4454803676921,32.8556445855779,TRUE,FALSE,TRUE,"defined",5
"8","Apersonatus_15_35um_NF_Circle_Vert5-8","vtkMRMLScalarVolumeNode1",20.8421670220639,19.4607616874394,32.1362897236662,TRUE,FALSE,TRUE,"defined",5
"9","Apersonatus_15_35um_NF_Circle_Vert5-9","vtkMRMLScalarVolumeNode1",21.557683627245,19.4159443098414,32.1460547217916,TRUE,FALSE,TRUE,"defined",5
"10","Apersonatus_15_35um_NF_Circle_Vert5-10","vtkMRMLScalarVolumeNode1",21.1768487003505,19.3971840774996,32.4877567852672,TRUE,FALSE,TRUE,"defined",5
"11","Apersonatus_15_35um_NF_Circle_Vert5-11","vtkMRMLScalarVolumeNode1",21.3638584298783,20.502561401008,31.1516453602496,TRUE,FALSE,TRUE,"defined",5
"11","Apersonatus_15_35um_NF_Circle_Vert5-12","vtkMRMLScalarVolumeNode1",21.3638584298783,20.502561401008,31.1516453602496,TRUE,FALSE,TRUE,"defined",5
