"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_15b_35um_Comma_Vert3-1","vtkMRMLScalarVolumeNode1",30.4218224039208,23.5647478933413,50.0820790300039,TRUE,FALSE,TRUE,"defined",3
"2","Apersonatus_15b_35um_Comma_Vert3-2","vtkMRMLScalarVolumeNode1",28.8445201620579,22.3637055833383,52.742204624248,TRUE,FALSE,TRUE,"defined",3
"3","Apersonatus_15b_35um_Comma_Vert3-3","vtkMRMLScalarVolumeNode1",29.1074742156157,22.1211709438907,52.7966425642508,TRUE,FALSE,TRUE,"defined",3
"4","Apersonatus_15b_35um_Comma_Vert3-4","vtkMRMLScalarVolumeNode1",28.7098637252451,21.9331432457901,52.6396092438192,TRUE,FALSE,TRUE,"defined",3
"5","Apersonatus_15b_35um_Comma_Vert3-5","vtkMRMLScalarVolumeNode1",28.2032990343778,21.3817213047195,52.6652580889264,TRUE,FALSE,TRUE,"defined",3
"6","Apersonatus_15b_35um_Comma_Vert3-6","vtkMRMLScalarVolumeNode1",28.164825766717,21.9360020863703,52.6156820898559,TRUE,FALSE,TRUE,"defined",3
"7","Apersonatus_15b_35um_Comma_Vert3-7","vtkMRMLScalarVolumeNode1",28.8060468943971,21.4497048317008,52.6652580889264,TRUE,FALSE,TRUE,"defined",3
"8","Apersonatus_15b_35um_Comma_Vert3-8","vtkMRMLScalarVolumeNode1",28.8060468943971,21.8727134440289,51.485411213995,TRUE,FALSE,TRUE,"defined",3
"9","Apersonatus_15b_35um_Comma_Vert3-9","vtkMRMLScalarVolumeNode1",28.2765644413997,21.2963278513,51.5215024772355,TRUE,FALSE,TRUE,"defined",3
"10","Apersonatus_15b_35um_Comma_Vert3-10","vtkMRMLScalarVolumeNode1",28.5107299232242,21.6083330613239,52.1202201303983,TRUE,FALSE,TRUE,"defined",3
"11","Apersonatus_15b_35um_Comma_Vert3-11","vtkMRMLScalarVolumeNode1",27.6967343435105,21.563010710003,52.581899342328,TRUE,FALSE,TRUE,"defined",3
"12","Apersonatus_15b_35um_Comma_Vert3-12","vtkMRMLScalarVolumeNode1",28.5409448241048,20.9596572012629,52.6956413692397,TRUE,FALSE,TRUE,"defined",3
