"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_21_40um_NF_Triangle_Vert1-1","vtkMRMLScalarVolumeNode2",32.9406841817187,38.3657142857143,67.6131845092773,TRUE,FALSE,TRUE,"defined",1
"2","Apersonatus_21_40um_NF_Triangle_Vert1-2","vtkMRMLScalarVolumeNode2",32.1157845221229,38.1257142857143,70.1529293393588,TRUE,FALSE,TRUE,"defined",1
"3","Apersonatus_21_40um_NF_Triangle_Vert1-3","vtkMRMLScalarVolumeNode2",32.2458762247115,37.7691544481337,70.1508801562991,TRUE,FALSE,TRUE,"defined",1
"4","Apersonatus_21_40um_NF_Triangle_Vert1-4","vtkMRMLScalarVolumeNode2",31.85855774655,37.6630224183631,70.1834030819462,TRUE,FALSE,TRUE,"defined",1
"5","Apersonatus_21_40um_NF_Triangle_Vert1-5","vtkMRMLScalarVolumeNode2",31.2317522704414,37.2514410689489,70.2780152292834,TRUE,FALSE,TRUE,"defined",1
"6","Apersonatus_21_40um_NF_Triangle_Vert1-6","vtkMRMLScalarVolumeNode2",31.2199257520243,37.7510525817286,70.2543621924491,TRUE,FALSE,TRUE,"defined",1
"7","Apersonatus_21_40um_NF_Triangle_Vert1-7","vtkMRMLScalarVolumeNode2",31.81716493209,37.2079965895767,70.2129693779891,TRUE,FALSE,TRUE,"defined",1
"8","Apersonatus_21_40um_NF_Triangle_Vert1-8","vtkMRMLScalarVolumeNode2",31.7521190807957,37.57727466424,69.0894501283605,TRUE,FALSE,TRUE,"defined",1
"9","Apersonatus_21_40um_NF_Triangle_Vert1-9","vtkMRMLScalarVolumeNode2",31.0957473086443,37.1935150964527,69.1722357572805,TRUE,FALSE,TRUE,"defined",1
"10","Apersonatus_21_40um_NF_Triangle_Vert1-10","vtkMRMLScalarVolumeNode2",31.4867476229936,37.4215986131565,69.6505785675407,TRUE,FALSE,TRUE,"defined",1
"11","Apersonatus_21_40um_NF_Triangle_Vert1-11","vtkMRMLScalarVolumeNode2",31.1102288017683,37.7329507153236,70.0400009155273,TRUE,FALSE,TRUE,"defined",1
"12","Apersonatus_21_40um_NF_Triangle_Vert1-12","vtkMRMLScalarVolumeNode2",31.6894885267304,36.9437781411978,70.0213883548168,TRUE,FALSE,TRUE,"defined",1
