"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_15_35um_NF_Circle_Vert2-1","vtkMRMLScalarVolumeNode1",23.4692776735039,17.5867907690144,79.3155847303111,TRUE,FALSE,TRUE,"defined",2
"2","Apersonatus_15_35um_NF_Circle_Vert2-2","vtkMRMLScalarVolumeNode1",23.8176518591421,19.4649644365053,81.7532527595412,TRUE,FALSE,TRUE,"defined",2
"3","Apersonatus_15_35um_NF_Circle_Vert2-3","vtkMRMLScalarVolumeNode1",23.4417744483219,19.5140239034276,81.7777824930024,TRUE,FALSE,TRUE,"defined",2
"4","Apersonatus_15_35um_NF_Circle_Vert2-4","vtkMRMLScalarVolumeNode1",23.6067937994137,19.9199810386179,81.6510455367863,TRUE,FALSE,TRUE,"defined",2
"5","Apersonatus_15_35um_NF_Circle_Vert2-5","vtkMRMLScalarVolumeNode1",23.6251292828684,20.6914511095635,81.6101626476844,TRUE,FALSE,TRUE,"defined",2
"6","Apersonatus_15_35um_NF_Circle_Vert2-6","vtkMRMLScalarVolumeNode1",24.0101744354159,20.2775229659834,81.5818449873157,TRUE,FALSE,TRUE,"defined",2
"7","Apersonatus_15_35um_NF_Circle_Vert2-7","vtkMRMLScalarVolumeNode1",23.2082830486949,20.2958584494381,81.6645363535918,TRUE,FALSE,TRUE,"defined",2
"8","Apersonatus_15_35um_NF_Circle_Vert2-8","vtkMRMLScalarVolumeNode1",23.5059486404132,19.8697050386145,80.6575913316091,TRUE,FALSE,TRUE,"defined",2
"9","Apersonatus_15_35um_NF_Circle_Vert2-9","vtkMRMLScalarVolumeNode1",23.4967808986859,20.638303353731,80.6207967314174,TRUE,FALSE,TRUE,"defined",2
"10","Apersonatus_15_35um_NF_Circle_Vert2-10","vtkMRMLScalarVolumeNode1",23.5665517389813,20.237651040532,81.1246972446624,TRUE,FALSE,TRUE,"defined",2
"11","Apersonatus_15_35um_NF_Circle_Vert2-11","vtkMRMLScalarVolumeNode1",24.0926841109618,20.6153839994127,81.579499759181,TRUE,FALSE,TRUE,"defined",2
"12","Apersonatus_15_35um_NF_Circle_Vert2-12","vtkMRMLScalarVolumeNode1",23.1117357461383,20.6153839994127,81.579499759181,TRUE,FALSE,TRUE,"defined",2
