"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_21a_35um_CircleinSquare_Vert2-1","vtkMRMLScalarVolumeNode1",28.5248317770608,32.3767830610511,36.9202331649577,TRUE,FALSE,TRUE,"defined",2
"2","Apersonatus_21a_35um_CircleinSquare_Vert2-2","vtkMRMLScalarVolumeNode1",26.5329442877797,31.8457470520637,33.9334635937865,TRUE,FALSE,TRUE,"defined",2
"3","Apersonatus_21a_35um_CircleinSquare_Vert2-3","vtkMRMLScalarVolumeNode1",26.4499541799555,32.2939940616364,33.9334635937865,TRUE,FALSE,TRUE,"defined",2
"4","Apersonatus_21a_35um_CircleinSquare_Vert2-4","vtkMRMLScalarVolumeNode1",26.0458284375072,32.0114035556014,33.929855328229,TRUE,FALSE,TRUE,"defined",2
"5","Apersonatus_21a_35um_CircleinSquare_Vert2-5","vtkMRMLScalarVolumeNode1",25.2375769526105,31.8652360524799,33.9839793115926,TRUE,FALSE,TRUE,"defined",2
"6","Apersonatus_21a_35um_CircleinSquare_Vert2-6","vtkMRMLScalarVolumeNode1",25.738911332964,31.4949450445721,33.9839793115926,TRUE,FALSE,TRUE,"defined",2
"7","Apersonatus_21a_35um_CircleinSquare_Vert2-7","vtkMRMLScalarVolumeNode1",25.6024883300506,32.3385480559224,33.9968550180617,TRUE,FALSE,TRUE,"defined",2
"8","Apersonatus_21a_35um_CircleinSquare_Vert2-8","vtkMRMLScalarVolumeNode1",26.0510263036942,31.9821700549771,35.0863044394316,TRUE,FALSE,TRUE,"defined",2
"9","Apersonatus_21a_35um_CircleinSquare_Vert2-9","vtkMRMLScalarVolumeNode1",25.2860740054884,31.8067690512313,35.1259953605649,TRUE,FALSE,TRUE,"defined",2
"10","Apersonatus_21a_35um_CircleinSquare_Vert2-10","vtkMRMLScalarVolumeNode1",25.654117092361,31.9115143248454,34.5684218990551,TRUE,FALSE,TRUE,"defined",2
"11","Apersonatus_21a_35um_CircleinSquare_Vert2-11","vtkMRMLScalarVolumeNode1",25.4611930770331,31.3754158622471,34.0973583319195,TRUE,FALSE,TRUE,"defined",2
"12","Apersonatus_21a_35um_CircleinSquare_Vert2-12","vtkMRMLScalarVolumeNode1",25.2030838976642,32.3719500633012,34.1265058011168,TRUE,FALSE,TRUE,"defined",2
