"id","label","associatedNodeID","pos_x","pos_y","pos_z","selected","locked","visibility","positionStatus","vert_number"
"1","Apersonatus_22_37um_Vert3-1","vtkMRMLScalarVolumeNode1",25.424043406553,24.4016187902439,69.0859196,TRUE,FALSE,TRUE,"defined",3
"2","Apersonatus_22_37um_Vert3-2","vtkMRMLScalarVolumeNode1",28.1462032019693,25.912033472967,65.8248656810512,TRUE,FALSE,TRUE,"defined",3
"3","Apersonatus_22_37um_Vert3-3","vtkMRMLScalarVolumeNode1",28.328888645857,25.4768292423519,65.7506397152604,TRUE,FALSE,TRUE,"defined",3
"4","Apersonatus_22_37um_Vert3-4","vtkMRMLScalarVolumeNode1",28.6978603378423,25.9973676358327,65.8549143238649,TRUE,FALSE,TRUE,"defined",3
"5","Apersonatus_22_37um_Vert3-5","vtkMRMLScalarVolumeNode1",29.6603951864996,26.2960372058627,66.0073156749023,TRUE,FALSE,TRUE,"defined",3
"6","Apersonatus_22_37um_Vert3-6","vtkMRMLScalarVolumeNode1",28.9142106677607,26.6159554947686,65.9351631281204,TRUE,FALSE,TRUE,"defined",3
"7","Apersonatus_22_37um_Vert3-7","vtkMRMLScalarVolumeNode1",29.4999727117234,25.6915578431413,65.9511678087306,TRUE,FALSE,TRUE,"defined",3
"8","Apersonatus_22_37um_Vert3-8","vtkMRMLScalarVolumeNode1",28.5213956155885,25.7754988123819,67.4029912054554,TRUE,FALSE,TRUE,"defined",3
"9","Apersonatus_22_37um_Vert3-9","vtkMRMLScalarVolumeNode1",29.4037192268576,26.1424357127044,67.5072658140599,TRUE,FALSE,TRUE,"defined",3
"10","Apersonatus_22_37um_Vert3-10","vtkMRMLScalarVolumeNode1",29.0422119120593,26.0485681335521,66.7072452576045,TRUE,FALSE,TRUE,"defined",3
"11","Apersonatus_22_37um_Vert3-11","vtkMRMLScalarVolumeNode1",29.4347490612416,26.9957773413616,66.1662368774414,TRUE,FALSE,TRUE,"defined",3
"12","Apersonatus_22_37um_Vert3-12","vtkMRMLScalarVolumeNode1",29.9296872058627,25.7413651472356,66.1662368774414,TRUE,FALSE,TRUE,"defined",3
