pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1874.660000,1110.910000,1268.050000,1110.880000
1875.360000,1103.280000,1267.910000,1105.560000
1875.664815,1088.194717,1268.460000,1100.050000
1875.664815,1080.571356,1268.780000,1094.690000
1876.210000,1071.830000,1268.660000,1089.700000
1876.020000,1062.400000,1269.200000,1085.380000
1877.300000,1054.580000,1269.580000,1081.710000
1875.664815,1040.336948,1269.980000,1079.080000
1875.260000,1033.220000,1269.610000,1077.260000
1874.190000,1025.060000,1269.430000,1076.800000
1874.020000,1022.320000,1269.320000,1077.740000
1874.765713,1024.243184,1268.860000,1080.560000
1874.910000,1024.740000,1268.670000,1084.630000
1874.450000,1025.270000,1268.320000,1089.070000
1875.215264,1031.019506,1268.180000,1094.180000
1874.890000,1037.140000,1267.800000,1098.980000
1874.900000,1044.900000,1267.900000,1104.160000
1874.765713,1058.124791,1267.260000,1109.700000
1875.910000,1068.330000,1266.900000,1115.330000
1875.480000,1079.040000,1266.680000,1120.200000
1875.820000,1089.300000,1266.740000,1124.770000
1876.310000,1099.770000,1267.120000,1128.930000
1875.250000,1109.570000,1267.010000,1131.740000
1874.650000,1115.830000,1266.750000,1133.720000
1875.664815,1117.417603,1267.120000,1134.260000
1875.900000,1120.120000,1267.217504,1126.160330
1876.000000,1121.390000,1267.020000,1123.800000
1875.480000,1121.580000,1266.790000,1120.490000
1874.680000,1120.930000,1267.080000,1115.930000
1875.320000,1115.730000,1266.950000,1111.210000
1874.360000,1109.700000,1266.970000,1106.000000
1873.940000,1103.580000,1266.830000,1100.610000
1876.114367,1089.465278,1267.790000,1095.150000
1876.320000,1078.620000,1268.360000,1089.500000
1876.010000,1067.210000,1268.050000,1084.740000
1875.930000,1056.670000,1268.110000,1080.630000
1875.710000,1046.380000,1268.240000,1077.140000
1876.563918,1042.878068,1268.030000,1074.040000
1876.610000,1037.660000,1267.950000,1072.420000
1874.765713,1029.325425,1268.050000,1071.390000
1874.316161,1022.972624,1268.080000,1071.890000
1874.316161,1023.396144,1268.040000,1074.540000
1873.590000,1022.570000,1267.960000,1078.440000
1873.866610,1025.090224,1268.300000,1082.420000
1875.664815,1030.172466,1268.170000,1087.020000
1876.980000,1036.190000,1267.940000,1092.140000
1875.664815,1047.113269,1268.020000,1097.390000
1876.000000,1056.770000,1268.140000,1102.770000
1876.060000,1066.870000,1267.840000,1108.160000
1875.980000,1077.100000,1268.040000,1112.830000
1876.770000,1086.570000,1267.930000,1117.360000
1877.300000,1096.060000,1268.110000,1120.960000
1877.020000,1105.900000,1268.040000,1123.740000
1876.430000,1112.160000,1267.840000,1125.380000
1876.120000,1118.180000,1268.150000,1125.190000
1876.120000,1121.180000,1268.000000,1124.570000
1875.980000,1122.190000,1267.770000,1122.900000
1875.840000,1122.670000,1267.860000,1119.260000
1875.380000,1121.490000,1268.240000,1114.620000
1875.760000,1116.100000,1268.450000,1110.270000
1875.300000,1109.760000,1268.460000,1104.590000
1875.000000,1103.750000,1268.650000,1099.710000
1876.563918,1092.006398,1269.480000,1094.060000
1877.780000,1082.320000,1269.420000,1088.560000
1877.020000,1071.990000,1269.260000,1083.810000
1876.870000,1062.150000,1268.900000,1079.840000
1877.290000,1053.810000,1269.280000,1076.330000
1877.060000,1044.630000,1269.610000,1073.100000
1876.530000,1036.890000,1269.670000,1071.620000
1876.050000,1029.140000,1269.950000,1071.560000
1875.215264,1024.666704,1270.150000,1072.760000
1873.020000,1021.700000,1269.970000,1075.370000
1874.316161,1024.243184,1270.090000,1078.770000
1873.960000,1025.230000,1269.920000,1083.210000
1875.664815,1033.984146,1269.970000,1087.850000
1876.100000,1040.920000,1270.180000,1093.490000
1876.700000,1047.790000,1269.970000,1098.580000
1876.840000,1056.930000,1269.910000,1104.450000
1877.180000,1066.070000,1269.910000,1109.560000
1876.760000,1075.470000,1269.990000,1114.850000
1875.664815,1087.771197,1270.020000,1119.800000
1877.540000,1098.700000,1269.970000,1124.230000
1877.680000,1107.580000,1270.090000,1126.300000
1877.050000,1114.740000,1269.430000,1127.770000
1876.700000,1121.100000,1269.050000,1128.460000
1875.190000,1127.490000,1269.060000,1127.370000
1874.640000,1128.120000,1268.900000,1124.760000
1874.920000,1127.200000,1268.790000,1121.890000
1874.650000,1125.490000,1269.000000,1118.100000
1875.215264,1113.182402,1269.090000,1113.290000
1874.990000,1105.910000,1268.750000,1108.180000
1875.215264,1102.170880,1268.970000,1102.750000
1875.370000,1093.380000,1269.150000,1097.110000
1875.240000,1085.310000,1269.070000,1091.590000
1875.664815,1072.524474,1268.920000,1086.430000
1875.980000,1063.290000,1269.220000,1081.400000
1876.510000,1053.450000,1269.090000,1077.120000
1877.560000,1043.940000,1269.140000,1073.980000
1877.030000,1036.240000,1268.910000,1072.210000
1876.480000,1028.070000,1268.990000,1071.780000
1876.550000,1026.700000,1268.880000,1072.590000
1876.760000,1026.690000,1269.190000,1075.410000
1876.860000,1026.650000,1269.010000,1078.810000
1876.920000,1027.140000,1269.050000,1083.250000
1875.215264,1034.407666,1268.930000,1087.810000
1875.440000,1040.000000,1269.180000,1093.250000
1875.070000,1046.850000,1268.900000,1098.540000
1875.270000,1055.400000,1269.110000,1104.320000
1875.270000,1064.080000,1268.970000,1109.410000
1874.765713,1079.300796,1268.670000,1114.250000
1874.970000,1090.330000,1268.550000,1118.460000
1875.664815,1097.512159,1268.400000,1121.920000
1875.215264,1103.441440,1267.820000,1124.790000
1874.800000,1110.060000,1267.070000,1126.730000
1875.020000,1115.020000,1267.750000,1127.630000
1875.050000,1119.590000,1267.880000,1127.860000
1874.890000,1120.580000,1268.110000,1125.910000
1874.540000,1121.350000,1267.720000,1122.290000
1874.420000,1120.000000,1267.710000,1118.270000
1873.200000,1116.060000,1267.950000,1113.670000
1873.620000,1109.530000,1267.960000,1108.620000
1875.215264,1097.512159,1268.160000,1103.570000
1875.430000,1087.580000,1268.050000,1098.290000
1875.150000,1078.360000,1267.730000,1092.700000
1874.370000,1068.550000,1267.300000,1087.670000
1874.120000,1059.340000,1267.190000,1083.810000
1874.800000,1050.080000,1267.060000,1080.260000
1874.860000,1041.140000,1267.050000,1076.980000
1874.390000,1034.110000,1266.950000,1075.440000
1874.190000,1026.830000,1267.110000,1074.700000
1874.765713,1022.549104,1267.070000,1075.600000
1873.780000,1020.890000,1267.070000,1078.400000
1873.230000,1020.360000,1266.870000,1081.630000
1872.870000,1021.060000,1267.060000,1086.120000
1874.316161,1031.443026,1267.260000,1090.900000
1874.180000,1036.940000,1266.970000,1096.620000
1874.060000,1043.740000,1266.770000,1102.550000
1874.470000,1053.700000,1266.940000,1108.230000
1873.900000,1063.050000,1266.920000,1113.570000
1874.190000,1072.240000,1266.760000,1119.000000
1875.215264,1086.500637,1266.910000,1123.430000
1874.990000,1097.260000,1267.270000,1127.080000
1876.114367,1104.288481,1267.140000,1129.900000
1875.820000,1110.430000,1267.848972,1127.350137
1875.840000,1116.230000,1268.120000,1127.010000
1875.890000,1121.100000,1267.950000,1126.550000
1875.670000,1122.660000,1267.870000,1125.190000
1875.720000,1123.390000,1267.530000,1121.670000
1875.810000,1121.070000,1267.240000,1118.050000
1875.960000,1116.990000,1267.150000,1113.320000
1875.860000,1110.800000,1266.950000,1107.380000
1875.980000,1103.340000,1267.030000,1101.800000
1876.550000,1094.380000,1267.620000,1096.120000
1877.230000,1085.470000,1268.070000,1090.550000
1875.215264,1071.677434,1267.860000,1085.560000
1874.840000,1061.030000,1268.210000,1081.400000
1875.360000,1050.820000,1268.360000,1077.040000
1873.510000,1040.510000,1268.420000,1074.210000
1873.740000,1035.060000,1268.420000,1072.170000
1873.950000,1028.680000,1267.930000,1071.430000
1874.040000,1025.900000,1268.080000,1071.740000
1873.960000,1025.060000,1268.080000,1074.430000
1872.930000,1024.660000,1267.900000,1077.750000
1872.200000,1024.490000,1268.240000,1082.070000
1871.750000,1024.090000,1267.870000,1086.760000
1873.417059,1037.795827,1268.150000,1092.290000
1874.765713,1048.383829,1268.130000,1097.580000
1874.600000,1058.980000,1267.720000,1103.620000
1873.866610,1066.595193,1267.090000,1109.540000
1874.210000,1075.190000,1266.980000,1114.810000
1874.300000,1083.900000,1267.010000,1119.830000
1874.370000,1093.010000,1267.420000,1124.660000
1873.810000,1101.650000,1267.510000,1127.640000
1873.500000,1109.510000,1267.590000,1129.560000
1873.900000,1116.350000,1268.050000,1130.370000
1874.500000,1121.280000,1268.130000,1129.660000
1874.910000,1122.260000,1267.810000,1127.900000
1874.560000,1122.350000,1268.080000,1124.700000
1874.780000,1121.550000,1267.750000,1121.040000
1875.230000,1117.670000,1267.810000,1116.330000
1873.800000,1112.640000,1268.100000,1111.290000
1873.440000,1105.970000,1267.830000,1105.460000
1877.013469,1091.159358,1268.290000,1099.180000
1877.600000,1081.140000,1268.720000,1093.300000
1877.280000,1070.290000,1268.890000,1088.080000
1877.230000,1059.490000,1268.930000,1083.350000
1877.100000,1049.110000,1269.190000,1079.470000
1877.500000,1041.210000,1269.120000,1075.510000
1877.280000,1033.320000,1269.060000,1074.260000
1874.765713,1029.748945,1268.930000,1073.430000
1874.930000,1027.600000,1269.100000,1073.540000
1874.560000,1026.770000,1269.290000,1075.970000
1874.500000,1026.290000,1268.560000,1079.570000
1874.060000,1026.150000,1269.030000,1083.860000
1874.316161,1032.290066,1268.950000,1088.560000
1874.765713,1039.913428,1268.960000,1093.870000
1875.060000,1047.690000,1269.070000,1099.160000
1875.240000,1055.170000,1269.170000,1104.400000
1875.215264,1068.289273,1268.810000,1109.400000
1875.310000,1079.160000,1268.950000,1113.930000
1875.070000,1087.950000,1268.900000,1118.450000
1875.030000,1097.360000,1269.230000,1121.760000
1874.890000,1106.630000,1269.070000,1124.840000
1874.150000,1113.980000,1268.800000,1126.880000
1873.890000,1119.050000,1268.960000,1127.430000
1873.690000,1122.940000,1269.000000,1126.810000
1873.920000,1124.180000,1268.970000,1125.250000
1873.800000,1124.050000,1269.010000,1121.570000
1873.940000,1123.480000,1269.060000,1118.020000
1874.390000,1118.660000,1268.950000,1113.090000
1873.360000,1112.520000,1268.830000,1107.930000
1874.765713,1101.747360,1268.730000,1102.760000
1875.580000,1092.350000,1269.270000,1097.220000
1877.060000,1082.950000,1269.020000,1091.950000
1876.600000,1073.920000,1268.610000,1086.770000
1876.690000,1064.980000,1269.830000,1082.320000
1877.410000,1056.270000,1270.640000,1078.080000
1876.900000,1047.610000,1270.830000,1074.760000
1876.114367,1036.525267,1270.720000,1073.030000
1874.765713,1027.207825,1271.230000,1072.810000
1875.850000,1026.690000,1271.180000,1073.450000
1874.930000,1025.340000,1271.080000,1075.230000
1874.610000,1024.470000,1270.790000,1078.710000
1874.765713,1028.901905,1271.000000,1082.960000
1874.920000,1035.100000,1271.170000,1087.940000
1875.664815,1039.913428,1270.900000,1093.100000
1874.880000,1046.180000,1271.080000,1098.640000
1875.030000,1055.190000,1270.940000,1104.300000
1875.420000,1064.250000,1271.050000,1109.540000
1874.490000,1073.170000,1270.620000,1114.940000
1875.664815,1087.347677,1270.480000,1119.930000
1875.380000,1099.030000,1270.530000,1123.920000
1874.850000,1107.380000,1270.570000,1126.460000
1874.010000,1114.160000,1270.960000,1128.050000
1874.040000,1119.790000,1270.870000,1128.220000
1873.360000,1124.330000,1271.430000,1127.510000
1873.170000,1125.220000,1271.040000,1126.240000
1872.810000,1125.190000,1270.740000,1122.520000
1874.316161,1119.535204,1270.400000,1118.980000
1874.320000,1115.050000,1270.150000,1114.220000
1873.870000,1109.250000,1270.000000,1109.020000
1873.970000,1102.190000,1269.890000,1103.270000
1874.340000,1093.990000,1270.190000,1097.200000
1875.664815,1082.265436,1270.060000,1091.270000
1875.160000,1071.170000,1270.090000,1085.680000
1875.070000,1060.340000,1269.770000,1081.160000
1875.200000,1049.470000,1270.130000,1077.140000
1875.215264,1044.572148,1270.050000,1073.970000
1874.080000,1038.210000,1269.940000,1072.460000
1873.700000,1032.240000,1270.050000,1071.730000
1873.450000,1026.210000,1270.200000,1072.740000
1872.950000,1024.520000,1270.050000,1075.100000
1872.830000,1024.780000,1269.870000,1078.960000
1872.410000,1025.760000,1270.270000,1082.920000
1875.215264,1034.407666,1270.200000,1088.120000
1876.050000,1040.730000,1270.130000,1093.090000
1875.620000,1047.070000,1270.030000,1098.390000
1876.630000,1055.370000,1269.990000,1103.670000
1876.500000,1063.790000,1269.920000,1109.290000
1875.664815,1076.759675,1269.750000,1114.080000
1877.020000,1087.860000,1269.800000,1118.600000
1874.765713,1095.818079,1270.130000,1122.830000
1874.940000,1104.740000,1269.910000,1126.370000
1874.610000,1112.060000,1269.820000,1127.790000
1874.880000,1117.760000,1269.960000,1128.240000
1875.120000,1121.950000,1270.010000,1127.670000
1874.820000,1123.160000,1270.090000,1125.830000
1874.340000,1123.260000,1269.860000,1122.470000
1873.660000,1121.990000,1269.660000,1118.130000
