pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1889.720000,1112.030000,1270.870000,1124.160000
1889.770000,1120.660000,1270.840000,1127.640000
1888.930000,1126.530000,1270.710000,1129.340000
1889.040000,1131.040000,1270.760000,1129.800000
1888.730000,1134.040000,1270.830000,1129.620000
1889.000000,1133.300000,1270.840000,1128.080000
1889.020000,1132.200000,1270.500000,1124.670000
1888.510000,1129.920000,1270.310000,1120.290000
1888.440000,1125.800000,1270.610000,1115.210000
1888.470000,1117.690000,1270.400000,1110.320000
1889.250000,1110.490000,1270.210000,1105.110000
1889.560000,1100.900000,1270.370000,1099.920000
1890.020000,1091.600000,1270.380000,1094.700000
1889.470000,1081.220000,1270.080000,1089.110000
1889.240000,1070.570000,1270.440000,1084.200000
1889.840000,1060.180000,1271.160000,1079.860000
1889.740000,1052.290000,1271.360000,1076.770000
1889.460000,1046.670000,1271.100000,1074.690000
1888.990000,1041.710000,1271.000000,1074.310000
1889.220000,1037.400000,1271.230000,1074.620000
1888.890000,1037.810000,1271.470000,1076.720000
1888.300000,1038.770000,1271.230000,1080.150000
1888.380000,1039.440000,1271.050000,1084.400000
1888.620000,1044.740000,1271.160000,1089.160000
1888.620000,1052.340000,1270.720000,1094.850000
1888.600000,1060.880000,1270.460000,1100.190000
1888.900000,1070.330000,1270.610000,1105.830000
1888.970000,1080.740000,1270.910000,1110.780000
1888.660000,1091.350000,1270.600000,1115.700000
1889.070000,1102.270000,1270.540000,1120.330000
1889.820000,1112.740000,1270.870000,1124.440000
1889.970000,1121.410000,1271.050000,1127.590000
1889.137191,1124.020289,1270.720000,1129.180000
1888.860000,1128.010000,1270.500000,1129.760000
1888.920000,1131.800000,1270.580000,1129.610000
1888.832670,1129.203169,1270.780000,1127.920000
1888.850000,1128.050000,1270.540000,1124.630000
1888.950000,1126.840000,1270.490000,1120.310000
1888.790000,1122.790000,1270.560000,1115.600000
1889.080000,1114.850000,1270.350000,1110.760000
1888.920000,1106.310000,1270.200000,1105.480000
1889.780000,1097.740000,1270.460000,1099.880000
1889.830000,1088.570000,1270.560000,1094.280000
1889.170000,1078.530000,1270.100000,1088.980000
1889.260000,1068.570000,1270.330000,1084.280000
1889.730000,1059.290000,1271.670000,1079.480000
1889.180000,1050.920000,1271.210000,1076.820000
1888.310000,1044.620000,1271.170000,1074.540000
1888.440000,1040.800000,1271.130000,1073.970000
1888.730000,1037.280000,1271.270000,1074.600000
1888.340000,1035.950000,1271.250000,1077.030000
1887.890000,1035.850000,1271.330000,1079.990000
1887.870000,1038.030000,1271.230000,1084.290000
1888.160000,1044.190000,1271.080000,1089.220000
1888.100000,1050.100000,1270.840000,1094.780000
1887.930000,1058.490000,1270.700000,1100.120000
1888.110000,1068.510000,1270.800000,1105.540000
1888.680000,1078.840000,1270.920000,1110.930000
1888.390000,1089.550000,1270.690000,1115.290000
1888.870000,1100.150000,1270.640000,1120.040000
1889.750000,1110.690000,1270.900000,1124.480000
1889.600000,1118.060000,1270.940000,1127.540000
1889.350000,1124.130000,1270.570000,1129.260000
1889.160000,1129.550000,1270.460000,1130.020000
1889.330000,1132.040000,1270.580000,1129.540000
1889.460000,1132.440000,1270.640000,1127.950000
1889.290000,1130.540000,1270.470000,1124.900000
1888.760000,1128.500000,1270.400000,1120.680000
1889.110000,1123.500000,1270.550000,1115.920000
1888.710000,1116.350000,1270.510000,1110.730000
1889.490000,1108.230000,1270.190000,1105.460000
1889.650000,1098.910000,1270.530000,1099.880000
1890.620000,1089.600000,1270.650000,1094.270000
1889.390000,1078.720000,1270.210000,1089.130000
1889.320000,1068.030000,1270.430000,1084.300000
1889.190000,1057.750000,1271.240000,1080.030000
1889.240000,1050.260000,1271.460000,1076.700000
1889.010000,1044.000000,1270.880000,1075.190000
1888.780000,1040.180000,1271.210000,1074.050000
1888.860000,1036.480000,1271.240000,1074.570000
1888.360000,1035.420000,1271.400000,1076.790000
1888.130000,1036.900000,1271.310000,1079.940000
1887.990000,1040.130000,1271.020000,1084.380000
1888.190000,1043.880000,1270.900000,1089.280000
1888.540000,1051.110000,1270.740000,1094.760000
1888.700000,1059.720000,1270.720000,1100.210000
1888.660000,1069.040000,1270.800000,1105.900000
1888.740000,1078.790000,1270.900000,1110.860000
1888.510000,1089.740000,1270.670000,1115.470000
1888.870000,1099.930000,1270.810000,1119.990000
1889.500000,1109.660000,1270.890000,1124.390000
1889.250000,1117.230000,1270.870000,1127.330000
1889.390000,1123.350000,1270.590000,1129.100000
1888.820000,1127.860000,1270.420000,1129.900000
1889.040000,1129.950000,1270.530000,1129.600000
1889.310000,1129.550000,1270.810000,1128.010000
1889.010000,1129.610000,1270.600000,1124.680000
1888.830000,1127.000000,1270.410000,1120.570000
1889.070000,1123.800000,1270.430000,1115.940000
1888.830000,1117.200000,1270.400000,1110.770000
1888.970000,1108.980000,1270.120000,1105.690000
1889.500000,1099.640000,1270.410000,1100.420000
1890.150000,1088.820000,1270.640000,1094.670000
1889.380000,1077.940000,1270.540000,1089.040000
1888.930000,1067.490000,1270.450000,1084.050000
1888.980000,1057.680000,1271.350000,1079.960000
1888.910000,1050.470000,1271.440000,1076.860000
1888.960000,1044.020000,1271.040000,1074.930000
1889.050000,1040.130000,1271.060000,1074.150000
1888.740000,1036.110000,1271.280000,1074.560000
1888.800000,1035.150000,1271.410000,1076.790000
1888.310000,1035.910000,1271.580000,1079.930000
1888.090000,1037.820000,1271.100000,1084.390000
1887.920000,1043.910000,1270.940000,1089.300000
1887.810000,1051.060000,1270.790000,1094.420000
1887.760000,1058.350000,1270.750000,1099.710000
1888.280000,1068.000000,1270.800000,1105.330000
1888.940000,1079.170000,1270.790000,1110.780000
1888.740000,1090.620000,1270.620000,1115.410000
1889.160000,1100.880000,1270.440000,1120.010000
1889.510000,1109.750000,1270.900000,1124.370000
1889.960000,1117.240000,1270.860000,1127.350000
1889.520000,1123.530000,1270.530000,1129.210000
1889.110000,1126.910000,1270.240000,1129.940000
1889.390000,1130.550000,1270.490000,1129.590000
1889.610000,1130.950000,1270.730000,1128.060000
1889.400000,1129.540000,1270.510000,1124.790000
1889.080000,1127.480000,1270.440000,1120.590000
1889.210000,1122.800000,1270.640000,1115.790000
1888.610000,1115.080000,1270.560000,1110.870000
1888.730000,1107.740000,1270.150000,1105.720000
1890.070000,1099.780000,1270.260000,1100.240000
1889.660000,1089.830000,1270.410000,1094.790000
1889.380000,1079.550000,1270.300000,1089.210000
1889.230000,1068.870000,1270.370000,1084.390000
1889.190000,1058.490000,1271.310000,1080.320000
1889.020000,1049.780000,1271.400000,1077.000000
1888.970000,1044.550000,1271.040000,1074.890000
1888.820000,1039.400000,1270.980000,1074.410000
1888.860000,1036.100000,1271.200000,1074.760000
1888.280000,1034.790000,1271.280000,1076.870000
1887.890000,1034.900000,1271.260000,1080.210000
1888.030000,1037.730000,1271.010000,1084.480000
1887.990000,1044.040000,1270.960000,1089.360000
1888.190000,1050.750000,1270.940000,1094.420000
1887.750000,1060.970000,1270.860000,1099.620000
1888.470000,1070.490000,1270.870000,1105.320000
1889.120000,1080.310000,1270.850000,1110.850000
1888.350000,1090.500000,1270.670000,1115.560000
1889.080000,1100.910000,1270.780000,1119.930000
1889.510000,1110.660000,1270.910000,1123.970000
1889.620000,1117.180000,1271.120000,1127.390000
1889.060000,1122.160000,1270.790000,1129.110000
1889.080000,1125.920000,1270.650000,1129.770000
1889.560000,1128.260000,1270.560000,1129.410000
1889.570000,1128.850000,1270.770000,1128.080000
1889.310000,1128.290000,1270.540000,1124.710000
