pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1895.090000,1142.190000,1291.883477,1106.303103
1895.160000,1138.280000,1291.883477,1102.814904
1895.080000,1132.500000,1292.256438,1097.233784
1895.360000,1124.240000,1292.256438,1092.350305
1896.190000,1115.980000,1292.629399,1086.769186
1896.140000,1105.950000,1292.629399,1082.234526
1896.540000,1093.910000,1293.002360,1077.351047
1896.680000,1082.810000,1293.002360,1073.514027
1896.780000,1072.660000,1293.002360,1070.374647
1896.130000,1062.710000,1293.002360,1068.281728
1896.400000,1054.760000,1293.002360,1065.839988
1896.460000,1047.850000,1293.375321,1066.537628
1896.150000,1041.340000,1293.748282,1068.630547
1896.000000,1037.730000,1293.002360,1071.072287
1895.800000,1036.460000,1293.002360,1073.514027
1895.640000,1036.880000,1293.002360,1078.397506
1894.940000,1039.990000,1292.256438,1083.629806
1895.810000,1046.800000,1292.256438,1088.513285
1895.130000,1054.190000,1292.256438,1093.396765
1896.030000,1064.840000,1291.883477,1099.675524
1896.880000,1076.860000,1291.883477,1103.861364
1895.680000,1088.530000,1291.883477,1109.791303
1896.480000,1100.340000,1291.510516,1111.535403
1897.230000,1111.860000,1291.510516,1114.674782
1897.440000,1122.820000,1291.510516,1118.860622
1897.190000,1131.220000,1291.510516,1118.511802
1896.720000,1137.020000,1291.510516,1118.511802
1896.340000,1141.660000,1291.510516,1118.511802
1896.050000,1143.170000,1291.510516,1116.418882
1895.810000,1143.510000,1291.510516,1113.628323
1895.810000,1142.010000,1291.510516,1108.396023
1895.760000,1138.410000,1291.510516,1104.559004
1895.640000,1132.060000,1291.883477,1100.024344
1896.020000,1124.150000,1292.629399,1094.094405
1896.320000,1114.900000,1293.002360,1087.815645
1896.310000,1105.440000,1293.002360,1083.280986
1896.730000,1093.820000,1292.629399,1077.351047
1897.150000,1083.100000,1292.629399,1074.560487
1897.790000,1072.660000,1293.002360,1070.723467
1897.310000,1062.660000,1292.629399,1067.584088
1896.990000,1054.350000,1292.629399,1066.886448
1897.160000,1047.360000,1292.629399,1067.235268
1896.820000,1041.940000,1292.629399,1068.281728
1896.240000,1038.810000,1293.002360,1070.374647
1895.960000,1037.500000,1293.002360,1073.165207
1895.870000,1038.000000,1293.002360,1077.699867
1895.480000,1041.650000,1293.002360,1081.536886
1895.090000,1047.630000,1293.002360,1087.815645
1895.330000,1055.510000,1292.256438,1093.745585
1895.890000,1065.760000,1291.883477,1098.629064
1896.190000,1077.650000,1291.137555,1102.466084
1896.180000,1089.420000,1291.510516,1107.349563
1896.900000,1101.680000,1291.137555,1111.884223
1896.920000,1112.840000,1291.137555,1113.977143
1896.770000,1122.560000,1291.137555,1116.070062
1896.730000,1130.910000,1291.137555,1117.814162
1896.630000,1136.880000,1291.137555,1118.511802
1896.410000,1140.900000,1291.137555,1118.511802
1896.230000,1143.020000,1291.137555,1113.977143
1895.550000,1143.920000,1291.137555,1112.233043
1895.340000,1143.290000,1291.137555,1107.000743
1895.180000,1138.760000,1291.883477,1102.466084
1894.830000,1132.990000,1291.883477,1099.326704
1895.360000,1125.660000,1292.256438,1092.699125
1896.220000,1117.590000,1292.629399,1087.118005
1896.440000,1107.590000,1292.629399,1081.536886
1897.040000,1095.890000,1293.375321,1076.653407
1897.330000,1084.530000,1292.629399,1074.909307
1897.750000,1074.720000,1293.002360,1070.374647
1897.610000,1065.060000,1293.002360,1068.979367
1897.240000,1055.680000,1293.002360,1066.188808
1896.970000,1047.960000,1292.256438,1066.188808
1896.690000,1042.700000,1293.002360,1068.281728
1896.080000,1039.270000,1292.629399,1068.979367
1895.750000,1037.660000,1292.256438,1072.816387
1895.310000,1038.040000,1292.629399,1077.699867
1895.100000,1041.470000,1292.629399,1082.583346
1895.020000,1047.580000,1292.256438,1087.815645
1895.130000,1054.970000,1291.883477,1094.443225
1895.630000,1065.090000,1291.883477,1098.629064
1896.220000,1076.960000,1291.510516,1103.861364
1896.720000,1089.420000,1291.510516,1108.047203
1896.490000,1100.980000,1291.510516,1112.581863
1896.890000,1111.720000,1291.510516,1114.674782
1896.960000,1122.230000,1291.137555,1117.116522
1896.630000,1130.250000,1291.137555,1117.814162
1896.710000,1136.920000,1291.137555,1117.814162
1896.850000,1142.130000,1291.050000,1117.620000
1896.260000,1144.010000,1290.970000,1115.860000
1895.930000,1145.180000,1290.930000,1112.590000
1895.870000,1144.450000,1291.000000,1109.040000
1895.930000,1140.750000,1290.990000,1104.310000
1895.650000,1134.310000,1290.710000,1098.960000
1895.680000,1126.980000,1290.850000,1093.820000
1896.210000,1117.730000,1290.780000,1088.830000
1896.310000,1108.260000,1293.290502,1084.933174
1897.340000,1096.670000,1292.520000,1080.310000
1897.580000,1085.650000,1292.520000,1075.970000
1897.980000,1074.810000,1292.550000,1072.490000
1897.380000,1064.170000,1292.730000,1069.680000
1896.870000,1055.060000,1292.890000,1068.870000
1896.700000,1047.740000,1293.000000,1068.790000
1896.590000,1043.040000,1293.130000,1069.820000
1896.270000,1039.880000,1293.200000,1072.390000
1895.910000,1038.620000,1293.350000,1075.360000
1895.600000,1039.550000,1293.460000,1078.980000
1895.200000,1043.660000,1293.580000,1083.710000
1895.220000,1049.670000,1292.544624,1089.812628
1895.640000,1057.260000,1292.171684,1094.343549
1895.980000,1067.740000,1292.210000,1099.050000
1896.120000,1078.760000,1292.060000,1103.990000
1896.290000,1091.290000,1291.950000,1108.820000
1896.370000,1103.030000,1292.150000,1112.940000
1896.900000,1114.870000,1292.110000,1116.350000
1896.600000,1125.670000,1291.820000,1118.170000
1896.030000,1132.620000,1291.830000,1118.980000
1895.980000,1139.090000,1292.040000,1119.100000
1895.930000,1143.070000,1292.080000,1118.630000
1895.830000,1145.270000,1291.920000,1116.710000
1895.540000,1145.690000,1291.960000,1113.600000
1895.010000,1144.400000,1291.960000,1109.950000
1895.010000,1140.040000,1291.940000,1105.470000
1894.780000,1134.190000,1291.770000,1099.690000
