pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1833.550000,1053.220000,1211.940000,1110.950000
1833.830000,1064.150000,1211.290000,1115.660000
1835.280000,1074.250000,1212.568064,1120.615746
1836.300000,1084.610000,1213.300000,1125.130000
1837.080000,1094.040000,1212.640000,1127.500000
1837.860000,1102.310000,1212.480000,1129.240000
1836.970000,1107.980000,1212.350000,1129.280000
1837.200000,1112.650000,1211.810000,1128.530000
1836.790000,1114.940000,1212.010000,1126.400000
1835.940000,1115.640000,1211.810000,1123.280000
1836.520000,1114.490000,1212.568064,1112.671935
1836.710000,1110.250000,1213.150000,1108.110000
1836.790000,1104.460000,1213.660000,1102.360000
1836.900000,1096.080000,1211.653509,1096.784314
1837.980000,1087.370000,1211.970000,1091.510000
1836.280000,1075.300000,1211.900000,1086.360000
1835.420000,1063.170000,1211.950000,1081.190000
1836.020000,1052.800000,1212.220000,1076.870000
1835.820000,1041.960000,1211.970000,1073.290000
1835.700000,1032.470000,1212.060000,1070.390000
1835.340000,1024.290000,1212.010000,1069.010000
1834.710000,1017.930000,1212.050000,1068.880000
1834.100000,1014.420000,1212.110000,1070.240000
1833.390000,1012.160000,1211.920000,1072.740000
1832.530000,1011.580000,1212.110000,1076.640000
1832.340000,1013.160000,1212.200000,1081.050000
1831.940000,1017.690000,1212.040000,1085.780000
1831.980000,1024.230000,1211.940000,1090.940000
1831.790000,1032.730000,1212.180000,1096.460000
1832.950000,1042.110000,1211.980000,1101.260000
1833.340000,1053.330000,1211.840000,1106.080000
1834.110000,1063.940000,1212.030000,1110.710000
1834.580000,1073.440000,1212.180000,1114.990000
1835.850000,1083.310000,1211.970000,1118.570000
1836.920000,1093.340000,1211.670000,1121.610000
1837.410000,1102.420000,1211.460000,1123.080000
1836.960000,1107.680000,1211.150000,1123.040000
1836.940000,1111.810000,1211.250000,1122.460000
1836.560000,1113.960000,1210.910000,1119.030000
1836.350000,1115.400000,1210.520000,1115.180000
1837.170000,1114.750000,1210.550000,1111.460000
1836.760000,1110.180000,1210.430000,1106.520000
1836.070000,1103.780000,1210.110000,1101.770000
1836.390000,1095.480000,1210.060000,1096.950000
1836.910000,1085.900000,1209.950000,1091.650000
1836.680000,1075.390000,1209.900000,1086.660000
1836.430000,1063.980000,1209.740000,1082.320000
1836.700000,1052.720000,1210.150000,1077.950000
1836.760000,1041.520000,1210.100000,1074.450000
1835.510000,1032.990000,1209.860000,1071.600000
1834.880000,1024.490000,1210.120000,1071.080000
1834.280000,1017.670000,1210.090000,1070.800000
1834.590000,1013.810000,1210.140000,1072.090000
1832.920000,1010.710000,1209.990000,1074.930000
1832.120000,1009.410000,1210.120000,1078.810000
1832.120000,1011.180000,1210.250000,1083.290000
1831.640000,1015.670000,1209.990000,1087.980000
1831.340000,1021.660000,1209.940000,1092.990000
1831.820000,1030.000000,1210.240000,1098.330000
1832.830000,1040.250000,1209.940000,1103.090000
1833.770000,1052.650000,1209.920000,1108.060000
1834.190000,1063.270000,1209.740000,1112.240000
1834.660000,1073.570000,1210.320000,1116.380000
1835.460000,1084.010000,1210.410000,1119.570000
1835.900000,1093.950000,1209.670000,1122.330000
1835.710000,1101.960000,1209.590000,1122.980000
1836.360000,1108.280000,1210.190000,1123.180000
1836.420000,1112.610000,1209.870000,1122.450000
1836.780000,1115.670000,1209.920000,1119.370000
1836.370000,1116.540000,1209.980000,1115.240000
1835.920000,1115.230000,1209.850000,1110.940000
1836.000000,1110.850000,1209.950000,1106.440000
1835.730000,1104.260000,1209.850000,1101.000000
1836.160000,1096.450000,1210.070000,1095.980000
1835.790000,1086.050000,1210.110000,1090.910000
1836.200000,1075.810000,1209.830000,1085.940000
1836.120000,1064.900000,1209.570000,1081.580000
1836.140000,1052.250000,1209.970000,1078.200000
1835.760000,1041.810000,1209.970000,1074.860000
1835.170000,1032.270000,1209.870000,1072.630000
1834.470000,1023.840000,1210.200000,1071.930000
1834.020000,1016.510000,1210.120000,1071.890000
1834.390000,1012.010000,1210.010000,1073.010000
1832.910000,1008.850000,1209.990000,1076.090000
1832.070000,1008.620000,1209.910000,1079.690000
1832.270000,1010.150000,1210.250000,1084.050000
1830.970000,1015.360000,1210.160000,1088.470000
1831.930000,1022.800000,1210.010000,1093.080000
1832.240000,1030.990000,1210.140000,1098.360000
1832.850000,1040.320000,1209.910000,1103.240000
1833.120000,1051.980000,1209.770000,1107.740000
1833.440000,1063.860000,1210.000000,1112.260000
1834.300000,1073.390000,1210.170000,1116.450000
1835.690000,1083.670000,1210.680000,1119.900000
1835.510000,1093.480000,1210.170000,1122.320000
1836.120000,1101.320000,1209.940000,1123.020000
1836.590000,1107.320000,1210.180000,1123.150000
1836.400000,1112.470000,1209.700000,1122.260000
1835.850000,1114.270000,1209.800000,1119.500000
1835.470000,1114.750000,1210.010000,1116.050000
1835.360000,1113.840000,1209.830000,1112.280000
1835.750000,1109.990000,1210.200000,1107.950000
1836.030000,1103.680000,1209.790000,1103.090000
1836.340000,1096.330000,1210.060000,1097.610000
1836.760000,1087.100000,1210.150000,1092.570000
1836.760000,1076.470000,1209.960000,1087.740000
1836.340000,1064.380000,1209.810000,1083.140000
1836.040000,1054.390000,1210.130000,1078.900000
1836.100000,1042.540000,1210.080000,1075.330000
1835.750000,1032.810000,1209.960000,1072.110000
1834.950000,1024.760000,1210.080000,1071.090000
1833.880000,1018.260000,1209.980000,1070.860000
1834.350000,1014.440000,1210.100000,1072.180000
1833.260000,1012.730000,1209.940000,1075.220000
1832.350000,1011.570000,1210.270000,1078.560000
1831.950000,1013.530000,1210.870000,1082.320000
1832.340000,1017.990000,1211.020000,1087.120000
1833.080000,1024.910000,1211.000000,1091.940000
1833.580000,1032.450000,1211.160000,1097.390000
1833.090000,1040.850000,1211.110000,1101.930000
1833.430000,1053.610000,1210.830000,1106.840000
1834.160000,1063.620000,1210.810000,1111.620000
1834.570000,1073.430000,1211.360000,1115.840000
1835.150000,1083.790000,1211.190000,1119.830000
1835.860000,1093.790000,1210.790000,1122.220000
1836.750000,1102.360000,1210.780000,1122.950000
1836.520000,1108.280000,1211.150000,1123.310000
1836.550000,1113.050000,1210.830000,1122.400000
1835.980000,1114.920000,1210.780000,1119.440000
1835.140000,1115.800000,1210.830000,1115.010000
1835.700000,1114.240000,1211.080000,1111.120000
1835.850000,1110.200000,1211.100000,1106.550000
1836.180000,1103.900000,1210.870000,1101.770000
1836.120000,1095.300000,1210.940000,1096.700000
1835.990000,1085.890000,1211.130000,1091.650000
1835.950000,1075.240000,1210.940000,1086.830000
1836.100000,1063.810000,1210.710000,1082.240000
1835.880000,1053.080000,1211.060000,1078.020000
1836.200000,1041.250000,1211.120000,1074.290000
1835.310000,1032.050000,1210.930000,1071.720000
1834.760000,1024.870000,1211.150000,1071.000000
1834.600000,1018.910000,1210.990000,1070.950000
1834.450000,1014.580000,1211.190000,1071.740000
